Specimen Barcode,Analyte,Run ID,Flag,Channel,Min RFU Smoothed,Max RFU Smoothed,RFU Range,RFU Range Threshold,Scaling Factor,Targeted Baseline,LowerLimit of Scaling Spec,UpperLimit of Scaling Spec,EstimatedBaseline,CrosstalkCorrection,LR_Ct_NonNormalized,LR_Ct_Normalized,LR_TSlope_NonNormalized,LR_TSlope_Normalized,LR_R2_NonNormalized,LR_R2_Normalized,Normalization_Divisor,TCycleCalculation_Parameters_NonNormalized,TCycleCalculation_Parameters_Normalized,BaselineEstimationParameters_InitialA,BaselineEstimationParameters_InitialB,BaselineEstimationParameters_InitialC,BaselineEstimationParameters_InitialD,BaselineEstimationParameters_InitialE,BaselineEstimationParameters_FinalA,BaselineEstimationParameters_FinalB,BaselineEstimationParameters_FinalC,BaselineEstimationParameters_FinalD,BaselineEstimationParameters_FinalE,BaselineEstimationParameters_R2,BaselineEstimationParameters_Iterations,BaselineEstimationParameters_LinearCorrectionApplied,BaselineEstimationParameters_Slope,BaselineEstimationParameters_Intercept,BaselineEstimationParameters_StartingCycle,BaselineEstimationParameters_EndingCycle,BaselineEstimationParameters_LR_R2,BaseHIndex,HIndex,DipBaseIndex,LR_TSlopeSE_NonNormalized,LR_TSlopeSE_Normalized,LR_TInterceptNonNormalized,LR_TInterceptNormalized,LR_TInterceptSE_NonNormalized,LR_TInterceptSE_Normalized,LR_TSlopePVal_NonNormalized,LR_TSlopePVal_Normalized,LR_TStatistic_NonNormalized,LR_TStatistic_Normalized,LR_Tdist_NonNormalized,LR_Tdist_Normalized,LR_Tinv_NonNormalized,LR_Tinv_Normalized,LR_RSS_NonNormalized,LR_RSS_Normalized,LR_S_NonNormalized,LR_S_Normalized,LR_Sxx_NonNormalized,LR_Sxx_Normalized,Operator,Cartridge Lot #,Cartridge Lot Exp Date UTC,Serial Number,Site Name,Sample Type,Sample Name,Rack and Position,CapAndTube Well Id,CapAndVialTrayID,Software Revision,ADM Version,Assay Version String,Assay Name,MTU ID,Position In MTU (1-5),Test order #,Test order GUID,Front Control Set ID,Calibration Set ID,Pipette Time UTC,Completion Time UTC,FCRBarcode,FCROBS,FERBarcode,FEROBS,ElutionBufferRFID,CartridgeBarcode,ElutionPackTimeOfPiercing,ReconstitutionBufferRFID,ReconstitutionPackTimeOfPiercing,OilRFID,OilPackTimeOfPiercing,PcrCardRemainingStability,WellID,FusionAssayName,FusionAssayVersion,FusionThermalProfile,FusionThermalProfileVersion,FusionTestOrder,InstrumentOnTime,
1011113418731122501376,P 1/2/3/4,001197-20160610-05,IUO,FAM,5700.4,5874.75,-46.6564490327169,500,,,,,5710.55,HEX (0.01),nc,,nc,,,,,500,,,,,,,,,,,,,,True,5.34702353050419,-86.2062813086461,10,45,0.973926696960599,,,,,,,,,,,,,,,,,,,,,,,,admin,136958,08/09/2016 21:52:50,2090001197,,Control,Negative Control - Lot 134187,593-02,03-01,004425321804190378,6.0.6.9,0.91.4,1.36.4,FCR/FER-S,1617745737,1,10384,aa4e4282-c9a0-44ae-bcac-4fbc75555116,3daadff1-dce8-45a5-a4ac-e80fafbd0238,00000000-0000-0000-0000-000000000000,6/10/2016 21:57:46,6/11/2016 00:18:20,440513389631122501163,42083,445013708431122502861,42083,000116562931122500070,10313695831122500156,06/10/2016 23:09:57,006014436431122500358,06/10/2016 23:16:58,000214248331122500426,06/10/2016 23:16:37,59.22:35:18.5900000,01-01,Paraflu,0.91.4,TCProfile_GoTaq_V5.1.2i,5.1,10383,TBD
1011113418731122501376,P 1/2/3/4,001197-20160610-05,IUO,HEX,2588.2,2624.5,33.0930000000002,500,,,,,2596.75,FAM (0.02),nc,,nc,,,,,500,,,,,,,,,,,,,,nc,nc,nc,10,nc,nc,,,,,,,,,,,,,,,,,,,,,,,,admin,136958,08/09/2016 21:52:50,2090001197,,Control,Negative Control - Lot 134187,593-02,03-01,004425321804190378,6.0.6.9,0.91.4,1.36.4,FCR/FER-S,1617745737,1,10384,aa4e4282-c9a0-44ae-bcac-4fbc75555116,3daadff1-dce8-45a5-a4ac-e80fafbd0238,00000000-0000-0000-0000-000000000000,6/10/2016 21:57:46,6/11/2016 00:18:20,440513389631122501163,42083,445013708431122502861,42083,000116562931122500070,10313695831122500156,06/10/2016 23:09:57,006014436431122500358,06/10/2016 23:16:58,000214248331122500426,06/10/2016 23:16:37,59.22:35:18.5900000,01-01,Paraflu,0.91.4,TCProfile_GoTaq_V5.1.2i,5.1,10383,TBD
1011113418731122501376,P 1/2/3/4,001197-20160610-05,IUO,ROX,1385,1450.25,-10.5814811224271,500,,,,,1388.35,nc,nc,,nc,,,,,500,,,,,,,,,,,,,,True,1.92037028060674,-25.389613052926,10,45,0.986563545255582,,,,,,,,,,,,,,,,,,,,,,,,admin,136958,08/09/2016 21:52:50,2090001197,,Control,Negative Control - Lot 134187,593-02,03-01,004425321804190378,6.0.6.9,0.91.4,1.36.4,FCR/FER-S,1617745737,1,10384,aa4e4282-c9a0-44ae-bcac-4fbc75555116,3daadff1-dce8-45a5-a4ac-e80fafbd0238,00000000-0000-0000-0000-000000000000,6/10/2016 21:57:46,6/11/2016 00:18:20,440513389631122501163,42083,445013708431122502861,42083,000116562931122500070,10313695831122500156,06/10/2016 23:09:57,006014436431122500358,06/10/2016 23:16:58,000214248331122500426,06/10/2016 23:16:37,59.22:35:18.5900000,01-01,Paraflu,0.91.4,TCProfile_GoTaq_V5.1.2i,5.1,10383,TBD
1011113418731122501376,P 1/2/3/4,001197-20160610-05,IUO,RED647,2715.55,2811.75,94.9749999999998,350,,,,,2721.65,ROX (0.02),nc,,nc,,,,,350,,,,,,,,,,,,,,nc,nc,nc,10,nc,nc,,,,,,,,,,,,,,,,,,,,,,,,admin,136958,08/09/2016 21:52:50,2090001197,,Control,Negative Control - Lot 134187,593-02,03-01,004425321804190378,6.0.6.9,0.91.4,1.36.4,FCR/FER-S,1617745737,1,10384,aa4e4282-c9a0-44ae-bcac-4fbc75555116,3daadff1-dce8-45a5-a4ac-e80fafbd0238,00000000-0000-0000-0000-000000000000,6/10/2016 21:57:46,6/11/2016 00:18:20,440513389631122501163,42083,445013708431122502861,42083,000116562931122500070,10313695831122500156,06/10/2016 23:09:57,006014436431122500358,06/10/2016 23:16:58,000214248331122500426,06/10/2016 23:16:37,59.22:35:18.5900000,01-01,Paraflu,0.91.4,TCProfile_GoTaq_V5.1.2i,5.1,10383,TBD
1011113418731122501376,P 1/2/3/4,001197-20160610-05,IUO,IC,4868.3,15421,10552.7,500,,,,,4886.812689216,nc,32.726934836041,,278.016666666666,,,,,500,,5026.6,15421,39,-1,,4886.812689216,11243.8053720454,38.7524530714159,-16.7951182340224,,0.999363695543369,17,nc,nc,nc,10,nc,nc,,,,,,,,,,,,,,,,,,,,,,,,admin,136958,08/09/2016 21:52:50,2090001197,,Control,Negative Control - Lot 134187,593-02,03-01,004425321804190378,6.0.6.9,0.91.4,1.36.4,FCR/FER-S,1617745737,1,10384,aa4e4282-c9a0-44ae-bcac-4fbc75555116,3daadff1-dce8-45a5-a4ac-e80fafbd0238,00000000-0000-0000-0000-000000000000,6/10/2016 21:57:46,6/11/2016 00:18:20,440513389631122501163,42083,445013708431122502861,42083,000116562931122500070,10313695831122500156,06/10/2016 23:09:57,006014436431122500358,06/10/2016 23:16:58,000214248331122500426,06/10/2016 23:16:37,59.22:35:18.5900000,01-01,Paraflu,0.91.4,TCProfile_GoTaq_V5.1.2i,5.1,10383,TBD
1031013900831122500929,P 1/2/3/4,001197-20160610-05,IUO,FAM,5195.2,12517.5,7130.67695254869,500,,,,,5205.56636347315,HEX (0.01),34.3144195416823,,289.983462414843,,,,,500,,5201.6,12517.5,40,-1,,5205.56636347315,9330.20554277178,41.2103327316446,-14.1465419720261,,0.999606116569655,20,True,4.63470425182321,-70.3999252245024,10,32,0.789640038107654,,,,,,,,,,,,,,,,,,,,,,,,admin,136958,08/09/2016 21:52:50,2090001197,,Control,Positive Control - Lot 139008,593-01,03-02,004425321804190378,6.0.6.9,0.91.4,1.36.4,FCR/FER-S,1617745737,2,10386,0ebdb460-3e35-4ed1-989f-7e3501834afb,3daadff1-dce8-45a5-a4ac-e80fafbd0238,00000000-0000-0000-0000-000000000000,6/10/2016 21:58:18,6/11/2016 00:18:21,440513389631122501163,42082,445013708431122502861,42082,000116562931122500070,10313695831122500156,06/10/2016 23:09:57,006014436431122500358,06/10/2016 23:16:58,000214248331122500426,06/10/2016 23:16:37,59.22:34:30.1900000,01-02,Paraflu,0.91.4,TCProfile_GoTaq_V5.1.2i,5.1,10385,TBD
1031013900831122500929,P 1/2/3/4,001197-20160610-05,IUO,HEX,2444.26666666667,7962.75,5372.10933333333,500,,,,,2433.28288231842,FAM (0.02),33.2807546233791,,306.395666666667,,,,,500,,2450.06666666667,7962.75,38,-1,,2433.28288231842,5813.72283252133,38.22404524843,-15.6753824604817,,0.999123185201767,16,nc,nc,nc,10,nc,nc,,,,,,,,,,,,,,,,,,,,,,,,admin,136958,08/09/2016 21:52:50,2090001197,,Control,Positive Control - Lot 139008,593-01,03-02,004425321804190378,6.0.6.9,0.91.4,1.36.4,FCR/FER-S,1617745737,2,10386,0ebdb460-3e35-4ed1-989f-7e3501834afb,3daadff1-dce8-45a5-a4ac-e80fafbd0238,00000000-0000-0000-0000-000000000000,6/10/2016 21:58:18,6/11/2016 00:18:21,440513389631122501163,42082,445013708431122502861,42082,000116562931122500070,10313695831122500156,06/10/2016 23:09:57,006014436431122500358,06/10/2016 23:16:58,000214248331122500426,06/10/2016 23:16:37,59.22:34:30.1900000,01-02,Paraflu,0.91.4,TCProfile_GoTaq_V5.1.2i,5.1,10385,TBD
1031013900831122500929,P 1/2/3/4,001197-20160610-05,IUO,ROX,1226.6,4672.75,3403.55017105842,500,,,,,1226.50499684539,nc,34.3054758449906,,260.722228557719,,,,,500,,1227.55,4672.75,38,-1,,1226.50499684539,3601.90047585969,38.1630625589211,-16.1499542355431,,0.999444004313257,13,True,1.47777144228066,-19.2159232394009,10,30,0.742534155139541,,,,,,,,,,,,,,,,,,,,,,,,admin,136958,08/09/2016 21:52:50,2090001197,,Control,Positive Control - Lot 139008,593-01,03-02,004425321804190378,6.0.6.9,0.91.4,1.36.4,FCR/FER-S,1617745737,2,10386,0ebdb460-3e35-4ed1-989f-7e3501834afb,3daadff1-dce8-45a5-a4ac-e80fafbd0238,00000000-0000-0000-0000-000000000000,6/10/2016 21:58:18,6/11/2016 00:18:21,440513389631122501163,42082,445013708431122502861,42082,000116562931122500070,10313695831122500156,06/10/2016 23:09:57,006014436431122500358,06/10/2016 23:16:58,000214248331122500426,06/10/2016 23:16:37,59.22:34:30.1900000,01-02,Paraflu,0.91.4,TCProfile_GoTaq_V5.1.2i,5.1,10385,TBD
1031013900831122500929,P 1/2/3/4,001197-20160610-05,IUO,RED647,2550.95,4079.66666666667,1459.90166666667,350,,,,,2557.66095314377,ROX (0.02),38.0489302876703,,151.91,,,,,350,,2551.15,4079.66666666667,41,-1,,2557.66095314377,1816.01641654953,41.1097319176355,-17.4349341827658,,0.999710344624242,21,nc,nc,nc,10,nc,nc,,,,,,,,,,,,,,,,,,,,,,,,admin,136958,08/09/2016 21:52:50,2090001197,,Control,Positive Control - Lot 139008,593-01,03-02,004425321804190378,6.0.6.9,0.91.4,1.36.4,FCR/FER-S,1617745737,2,10386,0ebdb460-3e35-4ed1-989f-7e3501834afb,3daadff1-dce8-45a5-a4ac-e80fafbd0238,00000000-0000-0000-0000-000000000000,6/10/2016 21:58:18,6/11/2016 00:18:21,440513389631122501163,42082,445013708431122502861,42082,000116562931122500070,10313695831122500156,06/10/2016 23:09:57,006014436431122500358,06/10/2016 23:16:58,000214248331122500426,06/10/2016 23:16:37,59.22:34:30.1900000,01-02,Paraflu,0.91.4,TCProfile_GoTaq_V5.1.2i,5.1,10385,TBD
1031013900831122500929,P 1/2/3/4,001197-20160610-05,IUO,IC,4472.4,11326.75,6854.35,500,,,,,4479.67122112248,nc,32.4867153769512,,301.099999999999,,,,,500,,4559.7,11326.75,38,-1,,4479.67122112248,7180.98088691047,37.9768746425192,-15.2439270560956,,0.998697589601066,16,nc,nc,nc,10,nc,nc,,,,,,,,,,,,,,,,,,,,,,,,admin,136958,08/09/2016 21:52:50,2090001197,,Control,Positive Control - Lot 139008,593-01,03-02,004425321804190378,6.0.6.9,0.91.4,1.36.4,FCR/FER-S,1617745737,2,10386,0ebdb460-3e35-4ed1-989f-7e3501834afb,3daadff1-dce8-45a5-a4ac-e80fafbd0238,00000000-0000-0000-0000-000000000000,6/10/2016 21:58:18,6/11/2016 00:18:21,440513389631122501163,42082,445013708431122502861,42082,000116562931122500070,10313695831122500156,06/10/2016 23:09:57,006014436431122500358,06/10/2016 23:16:58,000214248331122500426,06/10/2016 23:16:37,59.22:34:30.1900000,01-02,Paraflu,0.91.4,TCProfile_GoTaq_V5.1.2i,5.1,10385,TBD
